id,text,label,category1,category2,category3,category4,category5,single,groups
218,Si tienes plata es piropo   si sos acabado es acoso...,1,0,0,1,0,0,0,1
219,Y entonces porque mandan esas fotos y no quieren que uno les mande un piropo   mejor no publiques basura.,1,0,0,1,0,0,0,1
220,A veces no es coqueteo   solo es una manera de educación de decirle algo bonito a una mujer   lo malo que hay algunas que cualquier piropo lo toman muy en serio y se creen todo lo que les dicen   y ya van diciendo o acoso o que le gustan a alguien,1,0,0,1,0,0,0,1
221,Y después andan llorando cuando digo que la mujeres no saben estacionarse,1,1,0,0,0,0,0,1
222,Te vas a quedar a vestir santos,1,1,0,0,0,0,1,0
223,Las mujeres solo sirven para tener hijos,1,1,0,0,0,0,0,1
224,"¿No te da vergüenza que tus amigas todas son mamá y vos no?
",1,1,0,0,0,0,1,0
225,A qué hora el hijo? Aunque sea sola,1,1,0,0,0,0,1,0
226,Para qué putas le voy a pagar colegio si ya se va a endamar,1,1,0,0,0,0,1,0
227,Algún día te vas arrepentir de no tener hijos    vas a morir sola y triste,1,1,0,0,0,0,1,0
228,Para eso querias marido! Asi que servi de algo,1,0,1,0,0,0,1,0
229,Ya tenés un hijo   ya nadie te va a querer así,1,1,0,0,0,0,1,0
230,Solo las mujeres son fieles,1,1,0,0,0,0,0,1
231,Done! mujeres hablando de trip sexual y lo que sienten   yo sé   es una fantasía   las mujeres no sienten nada ¡está muy bueno! Y entiendo un tanto porqué sigo más sólo que la una... pero en fin   aceptarse es el primer paso   así que ya no la tengo chiquita amigas.,1,0,0,0,1,0,0,1
232,Ahhh otro dato importante! Los últimos 10 minutos del documental   las participantes se chulonean para que la vean amiguitos   vale la pena al final escuchar tanta mentira y tanto que hablan las chicas ésas   pero son danesas y chulonas nada puede salir mal!,1,0,0,0,1,0,0,1
233,Hombres   ¿si o no las mujeres son más doble moral y el por qué?,1,1,0,0,0,0,0,1
234,La lluvia al igual que las mujeres; sólo nos entusiasman,1,1,0,0,0,0,0,1
235,Las mujeres nunca se disculpan... solo duermen desnudas y tu decides si sigues enojado o no...,1,0,0,0,1,0,0,1
236,¿Que los hombres no sufrimos discriminación? Ja   hay empresas en las que solo contratan mujeres y ante eso nadie dice nada,1,0,0,1,0,0,0,1
237,Las mujeres son unas grandes engreídas uno les ayuda en el autobús ni gracias dicen las salvajes solo les gusta que hombres las hagan puños en los buses y el que las trata con respeto hasta como perro lo ven a uno que desgracia de salvadoreñas,1,0,0,1,0,0,0,1
238,"Excel es como las mujeres   hace todo el trabajo que le indiques siempre y cuando uses el lenguaje adecuado y las palabras exactas   ya luego sólo tienes que apretar un botón o arrastrar; a las mujeres igual   sólo que en lugar de arrastrar es “bajar el calzón""",1,0,0,0,0,1,0,1
239,Una iglesia de solo hombres es estupidez   ya que las mujeres son más espirituales por ser más sensibles en creencias en lo desconocido,1,1,0,0,0,0,0,1
240,¿Por qué las feministas hacen desvergue solo por mujeres asesinadas por hombres? y las que son asesinadas por las mismas mujeres no dicen ni mierda.,1,0,0,1,0,0,0,1
241,Ya no creo en el amor ni en las mujeres solo para hacerlo mierda sirven,1,0,0,0,0,1,0,1
242,Mis amigos ayer: Está mujer es otro hombre más   solo boxer le falta usar y que le gusten las mujeres,1,1,0,0,0,0,1,0
243,Que barbaridad de mujeres. Con sólo no abrir las patas se evitan eso y punto.,1,0,0,1,0,0,0,1
244,Las mujeres deberían estar indignadas pero no creo porque ellas se odian entre sí también,1,0,0,1,0,0,0,1
245,Díganle a las feministas que estas si son verdaderas mujeres.  No solo luchan por su país   sino también por su hogar,1,0,0,1,0,0,0,1
246,Estas mujeres solo se preocupan mas por la apariencia   el buen vestir y llegar a modelar porque no se preparan intelectualmente   no leen   no estudian mas profundamente las leyes y articulos de nuestra constitucion bien dicen que para bruto nose estudia mucho,1,0,0,0,0,1,0,1
247,Hay mujeres que solo porque les digas buenos dias con una sonrisa   piensan que estas interesado en ellas   Aunque no sea asi,1,0,0,1,0,0,0,1
248,No me agrada ver a una chica fumando   eso le vota lo femenino   lo grandioso de una chica   la hace ver qué es una de las que hacen el amor por dinero.,1,1,0,0,0,0,0,1
249,Si me dices que tengo privilegio por ser hombre   tú misma estás aceptando la diferencia entre hombres y mujeres. Somos lo mismo   solo que a unos les permiten dañar y a las otras callar. Eso hay que cambiarlo. ¿Qué harías tú?,1,0,0,1,0,0,0,1
250,Por lo general   las que se sienten ofendidas son las primeras en agredir   seamos imparciales   el hecho de ser mujeres no les da derecho a ofender   si quieren respeto ganenselo respetando uds,1,0,0,1,0,0,0,1
251,"Una periodista ""bailarina"" de @user quiere que uno les demuestre   no sabe de fútbol",1,0,0,0,0,1,1,0
252,¿Colocha? Sería mejor: Greñuda,1,0,0,0,0,1,1,0
253,El coquero y la zorra en guerra?,1,0,0,0,0,1,1,0
254,"- ¡Pelea de mancos! @user y la Colocha del @user se tiran indirectas en Twitter
- Un mes les doy para que se la ande trasquilando el bolo mañoso ya verán",1,0,0,0,0,1,1,0
255,Ahuevos se le ve bien esa tanga a esa vieja,1,0,0,0,1,0,1,0
256,¿Y que no esta gorda?,1,1,0,0,0,0,1,0
257,La elefanta le hubiera dicho,1,0,0,0,0,1,1,0
258,Tanto drama.. por algo que los salvadoreño es normal gorda   seca   chele   negro   bicho   animal   cipote...,1,0,0,1,0,0,0,1
259,Las diputadas y las feministas me las paso por la corbata,1,0,0,0,0,1,0,1
260,La gordita ...peleándose ahorita en la @AsambleaSV con sus colegas diputadas...,1,1,0,0,0,0,1,0
261,2 horas de pleitos y dime que te diré...pobre gorda bailadora....que devengue y empiece a trabajar...,1,0,0,0,0,1,1,0
262,A esta @user le regalaremos una barra para que Baile y un canastito de Tomates. Es Bajera! que vergüenza esa Cueva de Ratas,1,0,0,0,0,1,1,0
263,Me bloqueó porque le dije que tenia lomo de chicote levanta caca.,1,1,0,0,0,0,1,0
264,Esa cerda necesita un anillo en el hocico   mucho bla bla no más puro veneno expulsa la cerda,1,0,0,0,0,1,1,0
265,A la puta como no va a estar enojada   se muere de la envidia   mire pues: a ver si reconoce este culito??,1,0,0,0,0,1,1,0
266,bruta.... pelionera,1,0,0,0,0,1,1,0
267,Fijate @twiter que viendola bailar en ese tik tok creo que esa chica es mala en la cama. Por eso su resentimiento!!!,1,0,0,0,0,1,1,0
268,Parece que concentrado le dieran en la asamblea,1,1,0,0,0,0,1,0
269,No es gorda   mis respetos a las gorditas   esta es chiboluda   prellejos con grasa.,1,0,0,0,0,1,1,0
270,La changa de la @user se comió todos los platos servidos para el pueblo   lo empobreció y llenó sus graneros de comida   por la vaca gorda de la @user y otras,1,0,0,0,0,1,1,0
271,Puta gordita y ni bailar puede. Baila mejor mi abuelita   diputada ridícula   por más cirugias que se haga ya no se arregla la cara se TRAVESTI que tiene,1,0,0,0,0,1,1,0
272,"Es cierto   ni pena le da salir bailando a la ""tushuda"" de la @usuaria",1,0,0,0,0,1,1,0
273,Esa peppa pig anda ronsera,1,0,0,0,0,1,1,0
274,Que propongan estas diputadas que se les quite la mitad de sueldo para ser donado ESTAN MUY GORDAS,1,1,0,0,0,0,0,1
275,Feya esa vetarra!,1,1,0,0,0,0,1,0
276,Gorda bailadora   don @usuario sí sabe,1,0,0,0,0,1,1,0
277,Gorda fodonga   que trabaje de verdad tal vez así logra reducir ese mondongo que tiene de tanto jartarse los impuestos porque ese atolero ni con baile ni ejercicios!,1,0,0,0,0,1,1,0
278,Hace una mariscada y le reparte a todos   menos a las huevonas a las que no les gusta cocinar,1,1,0,0,0,0,0,1
279,Cásense con la que tenga metas profesionales   pendejas huevonas que quieren que las mantengan hay un vergo.,1,0,0,0,0,1,0,1
280,Andan buscando el amor de su vida y no saben planchar una pinche camisa... Pero si con el cable de la plancha las van a madrear por huevonas,1,0,1,0,0,0,0,1
281,Reparte sopas Maruchan a las huevonas a las que no les gusta cocinar,1,1,0,0,0,0,0,1
282,Hay unas huevonas que ni para ellas mismas cocinan   pero no   no le vas a pegar a una mujer por esa ni por ninguna otra razón,1,0,0,1,0,0,0,1
283,Como las viejas huevonas que usan manguera para lavar las aceras.,1,1,0,0,0,0,0,1
284,Haraganas   revoltosas   abortistas que no tienen nada que hacer,1,0,0,0,0,1,0,1
285,¿Y todas estas haraganas y vagas no tienen algo mejor que hacer???,1,0,0,0,0,1,0,1
286,Vayan a chingar a su madre viejas estupidas,1,0,1,0,0,0,0,1
287,Manden a toda esa escoria a la guerra   piden igualdad de género   ¿por qué no se apuntan para la guerra? asesinas de niños,1,0,0,1,0,0,0,1
288,Ahi deberían de andar los curas apoyando esas locas son iguales   ellas los abortan y los curas los abusan.,1,0,0,0,0,1,0,1
289,Creo que ya es tiempo de que esa ley sea considerada inconstitucional por violentar el derecho de igualdad y ser mal utilizada para cometer este tipo de atropellos escudadas en una Ley como esa,1,0,0,1,0,0,0,1
290,Una ley inconstitucional que violenta los derechos de los hombres de acuerdo a la igualdad de genero   creada para justificar y promover el irrespeto,1,0,0,1,0,0,0,1
291,Con todo este relajo de las féminazis ya no sabe uno si esto es bueno o malo   unos dirán que no es un caballero por dejarla a ella hacerlo   otros dirán que ella está demostrando que no necesitan un hombre para eso   total creo que depende de quien lo vea así será la opinión.,1,0,0,1,0,0,0,1
292,Si un hombre va en el carro el cambia la llanta pinchada. Si la niña va sola es obligación de los tatas enseñarle a cambiarla.,1,1,0,0,0,0,0,1
293,Este video es prueba suficiente para actuar legalmente   la violencia de género no es solo para mujeres y ya es tiempo de respetar también los derechos de los hombres,1,0,0,1,0,0,0,1
294,Con esto de la guerra en #UcraniaRussia ¿donde esta la igualdad de género?  Son los hombres el género desechable en este y en todos los conflictos.,1,0,0,1,0,0,0,1
295,"—¿Usted está a favor de disminuir la desigualdad entre hombres y mujeres?
—Por supuesto.
—¿Está a favor de las cuotas de género?
—Claro que sí.
—¿Eso no es contradictorio?",1,0,0,0,0,1,0,1
296,Es que aquí el feminismo lo usan para fines políticos las hienas de la asamblea. El feminismo debe de respetarse porque es la forma de pensar de mujeres a nivel mundial y se base en una batalla de resentimientos contra el género masculino. Por los hombres hasta hoy fuimos cavernícolas,1,0,0,0,0,1,0,1
297,La Ideología de Género es la peor aberración salida de maniaticas mentes perversas. La idiología de género es satánica/depravada.,1,0,0,0,0,1,0,1
298,Quién te hiso tanto daño nena   no todos los hombres son iguales   sabias que también hay mujeres acosadoras   violadoras   maltratadoras etc. La maldad no tiene género   saludos!!!,1,0,0,1,0,0,0,1
299,El día del niño incluye varones y hembras   no tenían que inventarse un día de la niña   ojalá nadie les haga caso con esa burrada.,1,0,0,1,0,0,0,1
300,"Las verdaderas hembras alfa   tracero nalguiable   papaya depilada   chiches de montaña   pezón de pancakes y cerebro activo nunca disen: ""Hoy no mi amor   por que estoy en mis dias""   nada !! ellas dicen: 'Echamelo papasito y ahorita hacemos el delicioso"".",1,0,0,0,1,0,0,1
301,Si la golpeada hubiera sido una mujer ¿pensaría distinto? . ¿Se buscaría una justificación? ¿Qué piensa?,1,0,0,1,0,0,0,1
302,Deja de repetir lo que vez en cuatrovisión hija!!!!. ¿Sabes qué significa la palabra régimen   y qué es democracia? Solo hablan y repiten lo que escucha. El salvador y su gobierno son tan democráticos que podés expresar tus barrabasadas y yo refutarte tal cual país libre !!!!,1,0,0,0,0,1,1,0
303,Fakiu   nadie les cree. Estúpidas,1,0,0,0,0,1,0,1
304,Jajajajajaja las feministas de este grupo son un chiste... ya nadie les hace caso... vayan a estudiar o a trabajar   atiendan a sus novias   dejen de ejercer violencia sobre sus novias mejor,1,0,0,0,0,1,0,1
305,Ya aburren solo picándocela de víctimas,1,0,0,1,0,0,0,1
306,Que pena me da el movimiento #feminista en El Salvador,1,0,0,0,0,1,0,1
307,Ella solita se delata en su perfil! Mancha paredes   feminazi   abortera y bruja! ¿Y esta es la oposición?,1,0,0,0,0,1,1,0
308,Y no que el @user y @user no estaban encontra del aborto.... Como es que ahora salen que estan a favor.... Hipócritas.... Solo por ganar votos de las feministas radicales.... Mejoren las leyes en contra de los violadores mejor.,1,0,0,0,0,1,0,1
309,Haraganas revoltosas abortistas q no tienen nada q hacer,1,0,0,0,0,1,0,1
310,Pero las dirigentes d estos grupos también violentan a otras mujeres ¡vaya yo a saberlo!,1,0,0,1,0,0,0,1
311,Y todas estas haraganas y vagas no tienen algo mejor que hacer???,1,0,0,0,0,1,0,1
312,¿Y las feministas pidiendo igualdad?,1,0,0,1,0,0,0,1
313,Van a decir que como jodo con lo mismo. Me tome el tiempo de leer letras de dos o tres canciones del conejo malo y no alcanzo a comprender como un papá o una mamá dejan que sus hijos escuchen letras asi. Las mujeres feministas no tienen problemas con estas letras ¿? en serio ¿?,1,0,0,1,0,0,0,1
314,Hablamos de esas lindezas machistas   que tan acostumbradas estamos de escuchar. Algunas veces preferimos recibirlas con humor por lo descabelladas que suenan y antes de desfallecer en el intento por desmontarlas cada vez que nos topamos con ellas.,1,0,0,0,0,1,0,1
315,"“ni machismo ni feminismo. No me gustan los extremos"".",1,0,0,1,0,0,0,1
316,A mí ese feminismo de odiar al hombre no me representa,1,0,0,0,0,1,0,1
317,"Como decía Jane Galvin   activista y humorista: ""No hace falta ser antihombre para ser promujer"".",1,0,0,1,0,0,0,1
318,Apoyo a las feministas pero no a las feminazis,1,0,0,0,0,1,0,1
319,Esta lucha del feminismo no va conmigo,1,0,0,0,0,1,0,1
320,Si fueras feminista de verdad te quejarías de la ablación o de la esclavitud infantil y no de tonterías,1,0,0,0,0,1,1,0
321,Yo soy feminista. Ayudo en casa,1,0,0,1,0,0,0,1
322,El feminismo es una moda,1,0,0,0,0,1,0,1
323,Ya no se acepta ni un piropo,1,0,0,1,0,0,0,1
324,Ahora todo es machismo. No se puede hacer ni un chiste,1,0,0,1,0,0,0,1
325,Pero cómo voy a ser machista si me he criado rodeado de mujeres,1,0,0,1,0,0,0,1
326,No todos somos iguales. Yo no soy un violador y nunca he pegado a una mujer,1,0,0,1,0,0,0,1
327,La violencia no tiene género. También hay mujeres que pegan y asesinan,1,0,0,1,0,0,0,1
328,Cuando las mujeres dicen NO quieren decir SÍ,1,0,0,1,0,0,0,1
329,¿Para cuándo un día del hombre?,1,0,0,1,0,0,0,1
330,en pelea de marido y mujer nadie se mete,1,0,0,1,0,0,0,1
331,“Ella también tiene que respetarse   se viste así y luego se quejan cuando les pasa algo”,1,0,0,1,0,0,1,0
332,La mató por celos,1,0,0,1,0,0,1,0
333,“Todas las mujeres nacieron para ser mamá”,1,1,0,0,0,0,0,1
334,El “no” de una mujer significa: “ruégame un poco más”,1,0,0,1,0,0,0,1
335,Yo no soy machista porqué no golpeo a ninguna mujer,1,0,0,1,0,0,0,1
336,Hay carreras para hombres y carreras para mujeres,1,1,0,0,0,0,0,1
337,Detrás de un hombre hay una gran mujer,1,1,0,0,0,0,0,1
338,Deberías ser un poco más femenina,1,1,0,0,0,0,1,0
339,Los hombres no lloran,1,1,0,0,0,0,0,1
340,Ser mamá es lo más lindo de ser mujer,1,1,0,0,0,0,0,1
341,Se lo buscó por andar vestida así,1,0,0,1,0,0,0,1
342,Los hombres son más razón y las mujeres más emoción,1,1,0,0,0,0,0,1
343,Ese color es de mujer,1,1,0,0,0,0,0,1
344,Si un niño te trata mal es porque le gustas,1,0,0,1,0,0,0,1
345,“A las mujeres no hay que entenderlas   hay que quererlas” ,1,0,0,1,0,0,0,1
346,Fue un crimen pasional,1,0,0,1,0,0,0,1
347,Esa mujer no es para casarse.,1,1,0,0,0,0,1,0
348,No hay mujer que sea fea   lo que pasa es que no saben vestirse ni maquillarse   aunque el maquillaje no es fundamental   su caracter y su personalidad hace la diferencia.,1,1,0,0,0,0,0,1
349,No hay mujer que sea fea   eso es por su forma de vestir a arreglarse lo que hace la diferencia.,1,1,0,0,0,0,0,1
350,No hay mujer que sea fea   el arreglo personal y la vestimenta   ayuda a qué se vean lindas,1,1,0,0,0,0,0,1
351,Así es   una mujer inteligente   no necesita ser provocativas.,1,0,0,1,0,0,0,1
352,La mayoría son esas viejas provocativas que salen ahí pero cuando tú te las pones claro te ignoran,1,0,0,1,0,0,0,1
353,¿Por qué les gusta venir a una red social   quedar de mujer abnegada y ejemplar?,1,0,0,0,0,1,0,1
354,En este día tan especial de las madres   queremos felicitar a esa persona abnegada   tierna   amorosa   abnegada y fiel con nosotros!!,1,1,0,0,0,0,0,1
355,"El caso de Flor   el marido y el primo  según las noticias podría ser pasional. Se presume había una relación sentimental entre el marido y el primo de este.
",1,0,0,1,0,0,1,0
356,La terrible muerte de la profsona y sus papas... Se me hace que es pasional,1,0,0,1,0,0,1,0
357,Ahí anda una página publicando casos de acoso    no veo emitiendo su opinión acerca del acoso que cometía la involucrada en el relajo de anoche   al punto de llevarla a intentar asesinar a otra persona por celos   que habría pasado si hubiera sido hombre el atacante....,1,0,0,1,0,0,0,1
