id,text,is,single
1095,Salvadoreño que se respete no se deja mandar de su mujer,1,0
1096,Tremendo pedazo de carne que te comes amigo,1,0
1097,Ahora todo es machismo no se puede hacer ningun chiste,1,0
1098,Para cuando un dia del hombre,1,0
1099,Deja que ella te sirva la comida para eso es mujer,1,0
1100,Cuidado las mujeres son brujas,1,0
1101,Yo colaboro en la limpieza de mi casa   poque levanto los pies cuando pasan la escoba,1,0
1102,Preferimos las vírgenes porque no critican,1,0
1103,En estos tiempos las mujeres acusan a los hombres por todo,1,0
1104,La mujer es el motor de la escoba,1,0
1105,Por qué las mujeres se casan de blanco? Porque así hacen juego con la cocina   la lavadora y el refrigerador,1,0
1106,Machista yo   Dios que las hizo inferiores,1,0
1107,Hay muchas mujeres que quisiera comerme,1,0
1108,Esta presentadora es producto nacional,1,0
1109,Presentadoras fresquitas de la televisión salvadoreña,1,0
1110,Las mujeres son las responsables de la pesistencia del machismo pues son ellas las crían los machos,1,0
1111,A la mujer pueden tener aguantando hambre y dándole duro pero media vez le haga bien todo ahí va estar con uno de hombre.,1,0
1112,Tenía que ser mujer para que no se pueda ni parquear bien el carro.,1,0
1113,Ni que fuera gran culo de mujer.,1,0
1114,Las mujeres siempre terminan siendo toxica.,1,0
1115,Qué lindo trasero mujer.,1,0
1116,Después de Dios soy tu macho mujer.,1,0
1117,Tengo ganas de comerte,1,0
1118,Yo soy el macho que te hace mujer.,1,0
1119,Las mujeres nacieron para atender a los hombres.,1,0
1120,Como olvidar que yo fue el primer hombre   el que te rompió el himen,1,0
1121,Está bien buena la condenada   pero la pobre no tiene cerebro.,1,0
1122,Esta mujer es de las que uno les toca abajo y rápido se mojan y en las redes tienen la cara de santas y son mas putillas que las gallinas.,1,0
1123,La Leiv    es una ley que no sirve   como es eso que no se le puede aplicar a una mujer    si son las más agresoras y cabronas,1,0
1124,Porque lloras por ella   si tu fuiste el primero y ya está fea,1,0
1125,Lo que para un hombre una mujer es vieja para otros es nueva y esta buena .,1,0
1126,Me pongo caliente cuando la veo.,1,0
1127,Conozco tu pose favorita   se que te gusta que te hablen sucio   porque eso te excita y te hace venirte.,1,0
1128,Si una mujer te llama por las noches es porque le haces falta en la cama,1,0
1129,Si estas buscando el tocador de damas soy yo,1,0
1130,Vamos a jugar a la basurita tu caes y yo te recojo,1,0
1131,Bonitas piernas   ¿a qué horas se abren?,1,0
1132,A las viejas bravas marido les hace falta,1,0
1133,Hay que saber ser el villano de una mujer,1,0
1134,Esta tan rica para no levantarme unos 3 días dándole con todo.,1,0
1135,La pondré a mamar con la boca que tiene y esos labios mamadores,1,0
1136,Que mujeron se le nota los kilómetros de pija que hay ahí,1,0
1137,La conoce medio pueblo está bien cogida le dicen la mujer del pueblo,1,0
1138,Le dicen paleta porque todos la chupan,1,0
1139,A ella le gusta el sexo más que la tortilla.,1,0
1140,Cambia marido como cambiar de calzón,1,0
1141,En esas chiches me termino de criar.,1,0
1142,Con ese culo yo te lo mamo para que te eduques,1,0
1143,Esa carita esta para dejarme ir en tu cara.,1,0
1144,Esta tan rica que te mamo el culo.,1,0
1145,Esta fea la pobre ni los filtros le hacen el favor   pero yo si te lo haría,1,0
1146,Que rica se te ve la pupusa,1,0
1147,A estas hembras les gusta el maltrato en la cama,1,0
1148,Las mujeres calientes quieren que uno se las meta a cada rato,1,0
1149,Yo soy tu bombero que te apaga el fuego en tu desespero,1,0
1150,A las mujeres hay que azotarlas y luego sobarlas con billetes,1,0
1151,Maldito el dia en que probe tu veneno mujer   sos la serpiente maldecida por Dios,1,0
1152,Hay estás enfermas las mujeres de verdad están trabajando a esta hora sacando a sus familias adelante no quejándose por cosas inexistentes como la desigualdad,1,0
1153,Otra que PERDIO el norte en el norte...¡... Lastima... se van fuera del País y ya son ANALISTAS...Inadaptados...Lastima...,1,0
1154,Esta maje esta loca a lo mejor se le cayó A la mamá de pequeña o a lo mejor fue que cuando tuvo el accidente la dejó más para allá que para acá,1,0
1155,Hey vieja vaya a dormir mejor,1,0
1156,Diocuarde en verdad que usted solo sirve de piedra de trompiezo de diputada.,1,0
1157,Bueno muchas gracias. Pero nadie le está preguntando señora insignificante,1,0
1158,SOLO GALILLO DE SOBRA TIENES HIPÓCRITA FARSANTE MENTIROSA.,1,0
1159,Hey @user y @user...asesoren bien a su cachorra.,1,0
1160,A la mayoria de salvadoreños no NOS importa que uds. Opinen.,1,0
1161,Y esta P3NDEJ@ que quiere? Que la pregunten a sus patrones de @user @user o al LADRON de @user? Ahhhh GORGOJA IMBÉCIL,1,0
1162,no sabes ni 💩y te pones hablar estupideces   diputada cabeza hueca,1,0
1163,Vas a ir a gritar grocerias a otras mujeres?,1,0
1164,no es acoso   es alago te deberías sentir bien,1,0
1165,Simplemente sirves de incubadora con piernas,1,0
1166,Tu eres una niña no puedes ser mejor que un hombre.,1,0
1167,No eres más que mi cocinera,1,0
1168,Ella es muy provocativa,1,0
1169,Ve y quítate ese maquillaje   pareces puta en burdel,1,0
1170,Acaso quieres un castigo   está comida está asquerosa,1,0
1171,Eres un dolor de huevos   vete con tus amigas y habla de con quién se acostara para ganar dinero,1,0
1172,Mereces que te corte las manos   solo me haces de comer y no puedes hacer eso bien,1,0
1173,Me tienes contento   ten un nuevo tostador para tu cuarto,1,0
1174,Porque te quitaste tu cadena perra?,1,0
1175,Putona  gorda  fea sos una golfa,1,0
1176,Cuando he dicho que puedes dejar la cocina?,1,0
1177,Que rico culo   no quieres ser mi cocinera?,1,0
1178,Por que ustedes las mujeres andan tomándose fotos enseñando las nalgas    que necesidad?,1,0
1179,Vos eres una señorita y debes comportarte como una no andar peleandote o discutiendo por todo y cambia ese carácter mierda que tienes.,1,0
1180,La que no enseña no vende,1,0
1181,Deja de decir pendejadas   solo regresa a la cocina,1,0
1182,Lo más inteligente que ha salido de tu boca es mi verga,1,0
1183,Vete y abrete de piernas como todos los fines de semana,1,0
1184,Por que sos mujer no vas a poder levantar eso,1,0
1185,Son unas putas y luego piden respeto,1,0
1186,Ya vas a tener que sacar la pistola   porque se esta poniendo bien bonita la niña,1,0
1187,Mira como ibas vestida   te hubieras puesto un pantalón.,1,0
1188,No vistas con ropa corta que provocas a los hombres,1,0
1189,No se ven bien las señoritas diciendo malas palabras,1,0
1190,Para pendeja no se estudia,1,0
1191,Esa mujer le dicen vaso de agua porque no se le niega a nadie,1,0
1192,Y luego las pendejas piden respeto,1,0
1193,No pues si eso es revolución solo viejas cochinas veo como líderes!! Una buena enjabonada de hocicos necesitan!!!,1,0
1194,Hablas por todas las mujeres? Quienes te matan y te viola? Defineme nazismo? Sabias que las mujeres lideran la taza de infanticidios? Por eso deberiamos llamarlas asesinas y violadoras tambien?,1,0
1195,Esta bien   que hagan ejercicio,1,0
1196,Fiuuu fiuuu a las de short,1,0
1197,¿Y quiénes de Uds van a proteger y pronunciarse por las mujeres y niñas violadas en los baños públicos de mujeres   cuando entren hombres bisexuales   u hombres trans   o embusteros que se hagan pasar por mujeres para violar a cualquier 'vigiada' fémina real?,1,0
1198,Cuando hablan de feminicidios no toman en cuenta que hay mujeres pandilleras   i muy in bolucradas en delitos obvio tarde o temprano se toparan con pandilla contraria i ya saben.,1,0
1199,Las mujeres provocan que el bicho parezca de cemento y luego no quieren contemplarlo,1,0
1200,Demonia     me obligas a hacer cosas malas,1,0
1201,Las muchachas de hoy en día son muy coquetas    se escapan con los novios para que les chupen las tetas,1,0
1202,Las solteronas llevan una vida muy maluca porque no tienen un macho que les revuelque,1,0
1203,El mero macho tiene una mujer para la noche y la otra para el día,1,0
1204,Hazte un tatuaje debajo del ombligo con una flecha que diga que lo de abajo es mío,1,0
1205,Yo quiero ser el dueño de todo eso mami,1,0
1206,Es una bandolera porque que anda haciendo sola por la noche,1,0
1207,La mujer siempre debe estar dispuesta y los hombre siempre tenemos que fingir amor,1,0
1208,Que poca suerte tenemos los hombre con la mujeres de esta epoca,1,0
1209,La mejor pose para las mujeres es en cuatro patas ahí se ven bonitas,1,0
1210,Eres mía desde que te lo metí,1,0
1211,Yo te hago sentir mujer cada vez que te torturo,1,0
1212,Se le nota que le gusta que se lo metan bien duro,1,0
1213,Las desvisto y luego me escriben pero yo las dejo en visto,1,0
1214,Dime si me esperas sola   tienes delivery o hago la cola­­­­,1,0
1215,Tú eres mi cueva donde seco tus sueños mojados,1,0
1216,Eres una perrita en celo que hay que atraparla,1,0
1217,A las mujeres los machos les enseñamos quien manda,1,0
1218,Soy macho si a una la tengo deseo a la otra tambien.,1,0
1219,Nunca    antes se había visto tanta promiscuidad en menores de edad como ahora .. y son las madres las principales responsables de la educación en la familia,1,0
1220,Las mujeres se quejan cuando son ellas quienes se saltan las reglas familiares,1,0
1221,Somos expertos en todo. Incluso en lo que sienten las mujeres,1,0
1222,Pero si no es un tema de sentimientos. Es un drama y a la vez anhelo humano material y concreto ¿por qué vamos a callarnos? (no digo hacer mansplaining),1,0
1223,O sea siendo hombre feminista no puedo asistir   sumado a q soy documentalista grafico. El hecho de ser hombre me anula? para asistir a este acto cívico.,1,0
1224,Lo que necesita la mujer salvadoreña en el campo es educación para no salir embarazada y así no sacrificar a un niño inocente. Nuestro país todavía tiene salvación sin entrar al asesinato. #SiAlaVida siempre.,1,0
1225,¿Ya vieron el video de.las malqueridas?,1,0
1226,A las #Malqueridas 🤣🤣🤣🤣🤣 les digo que no representan a las mujeres trabajadoras   responsables   luchadoras y queridas de éste País; las #Malqueridas sólo representan a las sinverguezas   corruptas y ladronas de éste país   #DevuelvanLoRobado,1,0
1227,porque se victimizan solo por ser mujeres?,1,0
1228,Y si mandará a darle un par de balazos.. a una mujer.. (santa tecla),1,0
1229,"Implorar justicia por emergencias obstétricas parece una historia gótica. En lugar de recibir atención sicológica y apoyo   la mujer es encarcelada   acusada de homicida   esperando treinta años de cárcel o más. La ""justicia"" nacional es patética y cruel.",1,0
1230,Que negro tiene los encajes esta maitra. Algún aclarante natural para el sobaco,1,0
1231,El ovulo es el que elige al espermatozoide y no al revés. Ósea la mujer siempre manda pues,1,0
1232,Es una resentida social   y si le decís sus verdades te bloquea la muy ridícula. Se las da se saberlo todo la muy muy…,1,0
1233,Quisieran ver los tuits que la cerota mujer del chino va a tirar…,1,0
1234,El debate no debe de pasar por “despenalizar el aborto o no” debe pasar porque la mujer tenga un sistema de salud que le permita crecer sana desde su niñez y por educar al niño y al hombre para que respete a la mujer. Ademas   que haya seguridad y no sean victimas de violaciones.,1,0
1235,"Hombres nunca nunca nunca den a una mujer por segura! Más si la han descuidado siempre va a haber alguien que si la valore y la quiera cuidar.
 De nada!",1,0
1236,Que culpa tiene @user de que ellas sean #MalQueridas les recomiendo hagan una encuesta si son queridas o no por los salvadoreños y les a puesto que la mayoría dura que no,1,0
1237,Bien dicho son #MalQueridas por el pueblo salvadoreño. Que las quieran y las soporte la familia a esas viejas corruptas   frívolas   feas mejor que #DevuelvanLoRobado,1,0
1238,"No existe tal cosa como ""la dignidad de la mujer"" o la ""dignidad del hombre"" en relación a su predisposición biológica. La dignidad es un verbo   no un sustantivo.",1,0
1239,No las pudieron llamar mejor #MALQUERIDAS eso es lo que son. Y en cuanto a tus disculpas sentate a esperarno te vallan a salir raizes,1,0
1240,Se ponen a defender a viejas que solo porque les dijieron feas ya se sienten ofendidas cuando a diario hay femihomicidios y por esos casos no dicen nada si no solo porque les dicen mal querida a un par de viejas que estan falta de marido,1,0
1241,Estos a días de cumplir años   y parece que a la sociedad le preocupa/incomoda que una mujer llegue a sus 30 con libertad   determinación de lo que quiere y si   soltera y sin deseos de casarse y tener hijos.,1,0
1242,Feliz día a ti mujer que inspira   soñadora   luchadora   valiente   amorosa   inteligente   trabajadora   independiente   fuerte   alegre   bella   talentosa y llena de virtudes... Feliz día @user una mujer maravillosa,1,0
1243,Amigo sabes acabo de conocer   una mujer que aun es una niña…,1,0
1244,Las dejan vestirse provocativas y después se quejan de los embarazos en las niñas.,1,0
1245,Si hay muchas mujeres muy bellas   lo pusieron de ganador(a) para enviar un mensaje al mundo   es una tendencia de esos poderes! Para eso hay concursos diferentes   mujer es mujer!,1,0
1246,Una mujer que está loca   ama sin medida   pero cuando olvida   lo hace para siempre.,1,0
1247,Me ha decepcionado   pensé que era una mujer más inteligente.,1,0
1248,Utilizar tus derechos de género para acusar y atacar a alguien por cuestiones politicas y sin pruebas; además de antiético   es una argucia muy bajera. ¿Esto enseñan en la ESEN?,1,0
1249,Parece ser que lo que es negro quieren verlo blanco... La mujer ataca sin pruebas y para variar hace el ridículo.... Debería ser mas inteligente,1,0
1250,Por esa clase de pleitos mejor no voto por nadie. No le veo sentido   como si fueron viejas del mercado. Unos ofendido a otros   unos ultrajando a otros.,1,0
1251,Si tanto apoyan el aborto   pues no podemos regresar el tiempo y que los aborten a ustedes ( y asi se les cumple su mas grande deseo)   pero igual sean felices y demuestrenlo pegandose un tiro en la cabeza y listo.,1,0
1252,No es por aborto   por aborto son 8 años máximo   es por matar niños.,1,0
1253,Pedir despenalizar el aborto es como pedir despenalizar el robo   aduciendo que el ladrón tenía justificaciones para cometer el delito. No se debe despenalizar un crimen   en todo caso se deben revisar sus penas. #Aborto #ElSalvador,1,0
1254,Y seguiremos. Buscando   condenas   para estás mujeres que no respeten   la vida un bebé   auque muchos no estén de acuerdo,1,0
1255,El area clínica la eternamente olvidada   callada   sumisa y sufrida ya es hora que te manifieste con fuerza como hombre,1,0
1256,Si es una Angelita tierna   cariñosa   sumisa  solitaria   pero de mente perversa,1,0
1257,que vean como trata el a su mujer   que solo le chasquea los dedos y alli va como toda una sumisa sometida,1,0
1258,Navidad es época de dar   pero no las nalgas. No sean PAGANAS.,1,0
1259,Si en whatsapp no les responde y en linea está   con otro hablando debe estar.,1,0
1260,Una madre siempre sabe convertir una escoba en trapeador *tiemblan los transformers*,1,0
1261,Señoras ¿Cómo es que deseamos la paz en el mundo si nos peleamos hasta en foros de cocina?,1,0
1262,Recuerden: Muchacha borracha no tiene que perder lo Santa,1,0
1263,"Hijas mias. Menear la ""chapa"" PECADO   incitando la carne y el comportamiento deshonesto.",1,0
1264,Yo a todas las mujeres les paro el taxi,1,0
1265,"Casual aki pensando en poner un anuncio OLX.""Mujer soltera  sumisa  amorosa   busca al homre d su vida   favor presentar cta Bancaria"" jajaja",1,0
1266,El carisma de @user es tan falso como sus extensiones de cabello.,1,0
1267,Matala   no seas estúpido.,1,0
1268,Si tu novia usa crocs con calcetines déjala ir   si regresa Mátala! Y niega que anduviste con ella.,1,0
1269,Debe ser que como la violada es una niñita embera y los violadores unos simples soldaditos   es decir   Nadie y Nadie   No vale la pena el escándalo. Está claro,1,0
1270,Marimacha toda aquella desafortunada mujer de tal apariencia que nunca sería violada,1,0
1271,A cogernos a las gatas putassssss pide pija esta semana!!!!!,1,0
1272,"(•)(•) viene el Clásico Nacional.

Yo

Las perritas 
Las putitas 
Las culo fácil",1,0
1273,"Ya veo a las bichas en la colchoneta ""agarrando el fusil""",1,0
1274,Ay dios   difícilmente aprenden por experiencias ajenas   van a tener que experimentarlo en carne propia cuando sea demasiado tarde.,1,0
1275,Básicamente esto es la vida adulta… no sabes en qué momento te caer un buen berghazo,1,0
1276,La @FGR_SV  lleva como uno de sus testigos al opinador bukelista Walter Araujo   quien declaró haber presenciado reuniones de las que no recuerda fechas ni lugares.,1,0
1277,"¡Increíble! Un grupo de inversores de todo el mundo reunió los fondos suficientes para comprar una isla en el Caribe y la convirtió en una “micronación”   que ya tiene su propio gobierno   su himno y su bandera.",1,0
1278,El dinero se lo hubieran regalado a los pobres,1,0
1279,Partidos como el de hoy te hacen recordar que Dembélé es un gran jugador. Porque en tres o cuatro partidos anteriores te has preguntado si en realidad sabe que juega al fútbol.,1,0
1280,Eres del fandom de la bichota   alista el makinón porque este 16 de marzo comienza la venta de entradas al concierto del 19 de junio.,1,0
1281,Encuentran $1.2 millones ocultos en un vehículo en San Miguel,1,0
1282,El alza de precios de alimentos en ElSalvador afecta a las mujeres más pobres. Esta historia trata sobre mujeres rurales organizadas y cómo el aumento de precios de la canasta básica las vuelve más vulnerables.,1,0
1283,Y ni se les ocurra subirle el precio a las tortillas   que viene el Nayib y les expropia los comales.,1,0
1284,No hay que perderse con la cortina de humo de la expropiación de los buses. Los aprieta botones están sesionando en la Asamblea y a saber que estupidez podrían aprobar sin haberlas leído   como siempre lo hacen.,1,0
1285,La críaresponsable   la educación en el hogar y en la escuela desde niños; estar dispuestos a ayudar y programas de esterilización de perros y gatos van a hacer un cambio en el futuro.,1,0
1286,Toca su piano antes de abandonar su casa en Kiev. La guerra destruye sueños y esfuerzo de años...,1,0
1287,"Hoy hace tres meses del final de la erupción de La Palma 🌋. El proceso aún no ha acabado pero la naturaleza sigue su curso. Los pinos que resistieron dentro de uno de los cráteres   ya han brotado. Han sobrevivido a lava   gases y piroclastos incandescentes",1,0
1288,"Ojalá ese lugar quede como ""Parque Nacional""   lo del volcán fue otro aviso a considerar.",1,0
1289,Así es… es sólo otra farsa mediática para seguir engañando a la gente,1,0
1290,Todo apunta a que Bukele los puso a trabajar para justificar su salario y de paso formar parte del show de verificación de las gasolinas. Verificar la calidad y peso de la gasolina que se vende al consumidor no constituye una medida anti inflacionaria.,1,0
1291,Si matas una cucaracha eres un héroe   si matas una hermosa mariposa eres malo. La moral tiene criterios estéticos.,1,0
1292,Esas son perras en celo,1,0
1293,Ocupan el término cuando a ellas les conviene   exigen respeto y hasta se revuelcan de la indignación cuando les dicen algo   pero cuando se trata de atacar a otras mujeres no se miden .,1,0
1294,ESQUE son marimachas,1,0
1295,Eso es un acto d violencia  adónde están los derechos d las mujeres ‍♀️en este país está bien claro q esa ley q disque protege ala mujer  solo protege alas mujeres q ellas maltratan a su pareja y a otras mujeres o son mujeres problemática en su comunidad.Esas si son protegidas,1,0
1296,José la neta sos mas chambroso que una mujer. Ese es pleito de mujeres no te metás comportate como hombre   digo si te considerás hombre.,1,0
1297,Miré don Chepe y UD. No sabe por casualidad qué todas las mujeres generan violencia con la Lengua?,1,0
1298,La mujer es como los zapatos   con un poco de alcohol aflojan,1,0
1299,Nena   calladita te ves más bonita,1,0
1300,Tú no tienes la culpa amor eres mujer,1,0
1301,"Del ""viejerío"" a las ""lavadoras de dos patas""",1,0
1302,Me cagas cuando no te callas,1,0
1303,"En tiempo de guerra   cualquier hoyo es trinchera""",1,0
1304,En el tránsito.. tenía que ser vieja,1,0
1305,las mujeres son como las canciones; entre mas viejas mas buenas,1,0
1306,Uno que quiere tratarlas como ser humano y ellas que no se dejan,1,0
1307,arriba las mujeres para que se cansen ellas,1,0
1308,El trabajo del hogar es el medio de realización plena de la mujer,1,0
1309,"¿Cuál es el precio de la tortilla?
 –soy el hombre   no soy la señora de la casa.",1,0
1310,¿Delfina es nombre propio? ¿O así le dicen por cómo la trata quien la nombró y es su jefe?,1,0
1311,Ustedes son lo mejor que nos ha pasado. Están rebuenas todas para cuidar niños   para atender la casa   para cuando llega uno   y a ver mijito   las pantunflitas. No   no   ustedes de veras que son el pilar de la familia y perfectamente lo saben.,1,0
1312,Las mujeres   al contrario que tu laptop   nos gustan más nuevas pero con menos memoria,1,0
1313,Las mujeres son como las combis   si se te va una te trepas en la siguiente,1,0
1314,La mujer no tendría el genio del adorno si no poseyera también el instinto de desempeñar el papel secundario,1,0
1315,Cuando una mujer tiene inclinaciones doctas   de ordinario hay algo en su sexualidad que no marcha bien,1,0
1316,quiero que menees la cola y te acuestes   ¡¡tu no perro!!   asté mi reina,1,0
1317,dia internacional de la mujer? no ellas ya tienen el dia de las madres y el dia de las secretarias?,1,0
1318,El organismo d la mujer está dispuesto al servicio de 1 matriz; el organismo del hombre se dispone al servicio d 1 cerebro,1,0
1319,Acabé de darle un coscorrón a esta vieja cabrona,1,0
1320,Las mujeres son un sexo decorativo.,1,0
1321,Nunca tienen nada que decir   pero lo dicen deliciosamente,1,0
1322,Las mujeres que trabajan se masculinizan,1,0
1323,No debe depositarse ninguna confianza en la mujer,1,0
1324,Mentir   llorar y coser son los dones de Dios a la mujer,1,0
1325,Amiga date cuenta de tu necesidad de atención másculina,1,0
1326,La mujer es   reconozcámoslo   un animal inépto y estúpido aunque agradable y gracioso,1,0
1327,Hasta piensan que las mujeres son lavadoras. Las mujeres no son lavadoras   aunque lo parezcan,1,0
1328,"""No tengo días malos porque no soy una mujer. No quiero ofender a nadie""   Vladimir Putin",1,0
1329,"""Las niñas sufren toda la vida el trauma de la envidia del pene tras descubrir que están anatómicamente incompletas""   Sigmund Freud",1,0
1330,"""Las mujeres sólo tienen una labor en el deporte: coronar a los campeones con guirnalda""   Pierre de Coubertin (fundador del Movimiento Olímpico)",1,0
1331,"""¿La joven de Femen? Sí   era una chica guapa""   Silvio Berlusconi",1,0
1332,"""No suelo hablar con la prensa catalana   pero contigo hago una excepción porque eres guapa""   Luis Figo (futbolista)",1,0
1333,El hombre es celoso si ama; la mujer también   aunque no ame.,1,0
1334,las niñas no tocan herramientas,1,0
1335,misogino yo? Misogino Dios q las hizo inferiores!! Jajaja,1,0
1336,Una mujer que no sabe agarrar el trapeador   “para mí no sirve”,1,0
1337,Lo peor que puede hacer una mujer sola es irse a un bar lleno de hombres… Es la mejor forma de #buscarserviolada... Más usando una minifalda.,1,0
1338,Gorda mugrosa,1,0
1339,La autoestima de una mujer es directamente proporcional al tamaño de sus tacones,1,0
1340,La mujer perfecta debe tener las 4 (BBBV) Bien Buena   Bonita y Vulgar,1,0
1341,Excelente   porque sólo las mamás son responsables de sus críos,1,0
1342,@usuaria tiene pelotas,1,0
1343,Una pena perder a una de las pocas voces con pantalones en nuestro país.¿Y las de falda?,1,0
1344,Hablar de dinero es de mala educación y menos con una mujer,1,0
1345,Bien que tenga calor   pero tampoco para que anden así. Despues piden respeto y bla  bla. Los hombres sufren calor y no por eso andan con el pito al aire.,1,0
1346,Mas respeto propio   mujeres,1,0
1347,Lo peor que puede hacer una mujer estando sola es irse a un bar lleno de hombres,1,0
1348,Es la mejor forma de buscar ser violada   sinceramente. Si quieres ser violada   ándate a un bar sola. Y más usando una minifalda.,1,0
1349,El ni siquiera dijo nada malo   lo que acaba de declarar es solo lo obvio. El que parece tener una cara del típico hombre que se atreve a acosar mujeres y ver sus traseros si ellas tienen una minifalda (o lo que sea) eres tu. Tan solo no violes a tu hija.,1,0
1350,Tú   la misma de ayer    La incondicional   La que no espera nada    Tú   la misma de ayer,1,0
1351,Ya ves   además que el número de putas en metro cuadrado que hay ahí... Que enseñan más su cuerpo que su talento,1,0
1352,"Había una gorda en el bus que eseñaba todo y luego que no me extraña lo de la manada es que van provocando  oye.
 
 Yo en mis tiempos jóvenes no salía nunca sola   es que lo vas pidiendo",1,0
1353,"Oferta laboral
 Requisitos:
 Mujer
 cariñosa
 de 15 a 29 años y honrada",1,0
1354,Descubrir que ella solo tiene 15 años,1,0
1355,Tu suegra en tanga,1,0
1356,Quitar la virginidad a una princesa,1,0
1357,Un concurso de mini miss,1,0
1358,Las chicas que clavan los dientes,1,0
1359,Quieres un cóctel molotov a base de mi leche?,1,0
1360,Huevona de plano no tiene marido esta suelra   una mujer de casa haciendo el almuerzo estuviera.,1,0
1361,las mujeres no necesitan sexo,1,0
1362,en que andaría metida la muchacha esa,1,0
1363,si estudiaba en una universidad privada   se movía mal para pagarla,1,0
1364,el problema con las mujeres es que con el tiempo ya no estan ricas y apretaditas,1,0
1365,yo acepto cualquier mujer   porque en tiempo de guerra cualquier hoyo es trinchera,1,0
1366,las mujeres provocan y despues se quejan cuando pasa algo,1,0
1367,se ve que chupa rico,1,0
1368,las mujeres provocan y luego si las tocas   se ponen de putas a reclamar,1,0
1369,se visten como una cualquiera y piden respeto y luego dicen  que la culpa no es de ellas,1,0
1370,Las verduleras de la asamblea 🤣😂esas tipas no tienen nada que admirarle,1,0
1371,Porque se rebajan a andar mandando fotos subidas de tonos? Por mucha confianza que se tengan en una relación el contenido digital jamás será privado.,1,0
1372,"He visto que también hay mujeres haciendo ese tipo de ""chistes"" pero ahí no hay indignación",1,0
1373,con esa prueba vaya a la fiscalia ... aquí nada se resuelve solo es llamar la atención…,1,0
1374,La @user siempre de pisona,1,0
1375,"Me llama' a las seis pa' fumarte traje haze
 Son siete los pecado' que te quiero comete'
 Chingamo' en la V8   ni llegamo' al motel
 Comenzamo' a las nueve y terminamo' a las die'",1,0
1376,Y porque no hacen noticias de todas las cheras que hacen el mismo video en tiktok? Es humor   no Halen visitas hablando mal de otros,1,0
1377,Mi mensaje es para las señoritas que tengan cuidado con el contenido que mandan   es responsabilidad de los padres educar a los varoncitos y las señoritas,1,0
1378,Si ayer conociste al maje y ya le mandas pack   pues ahí tu tienes la culpa,1,0
1379,Yo me voy con ella porque se me pone dura,1,0
1380,La que le mande fotos ya sabe 😅 lo que le toca mejor no manden no vaya ser,1,0
1381,y la bicha pasmada que obediente se la mando 😳 en estos días en nadie se confía,1,0
1382,"lastima que ya pasó el día de la mujer
 para haberlo felizitado",1,0
1383,Este es un comunicado para todas las zorras de este grupo   para decirles que si se meten con mi representado @user   entonces tomaremos represalias contra todas,1,0
1384,Hola bola de zorras   bienvenidas a mi reino,1,0
1385,Jlo??? Ni en el pelo del sobaco se le parece. pero se cree la muy muy alguin el da mucha casaca y se lo cree,1,0
1386,DA LASTIMA ESA ZORRA.,1,0
1387,Antes las acosaban el doble y pagando más dinero por la tarifa del bus🤣🤣🤣🤣🤣🤣🤣🤣 pero como así les gusta   a la mala.,1,0
1388,1 no lo hago   2 los dos   3 ellas nos golpean y no les dicen nada y solo lo aria en defensa   4 no me gusta esos son gustos no misoginia,1,0
1389,osea que si no quiero usar accesorios de mujeres me hace misógino? discúlpame por no tener una mujer interior golpeando las puertas del closet :v,1,0
1390,Desde galería : A la @user se Le conoció como la 007. Cero de cara y 7 de cuero. Saludes.,1,0
1391,Te llevé sin preguntarte ni tu nombre con mi brazo encadenado en tu cintura. Asalté tu intimidad y tu ternura,1,0
1392,"Mátala   mátala   mátala   mátala  
 no tiene corazón   mala mujer.
 Mátala   mátala   mátala   mátala",1,0
1393,Pero esa mujer está fea yo no leveo nada bueno parece de bar,1,0
1394,Ellas no eligen   son elegidas única y exclusivamente por sus virtudes sexuales,1,0
1395,La primera se desespera   se encojona si se lo echo afuera   la segunda tiene la funda   y me paga pa' que se lo hunda,1,0
1396,"Canción: safaera 
  “Vino ready ya   puesta pa' una '   me chupa la lollipop   solita se arrodilla   hey”.",1,0
1397,"Mis ojos siguen
 Mirando a la barriga de las chicas (sí)
 Las chicas son como una ecuación
 Que nosotros   los chicos   las resolvemos (sí)
 Me pongo a sudar y me mareo sin razón
 Por favor   usa esos tacones altos más veces",1,0
1398,Para los hombres que se quejan de que su mujer quiere hablar despues de tener sexo   les tengo una noticia   si lo hubieras hecho bien   ella se quedaria dormida,1,0
1399,Por el machismo fomentado principalmente por la madre de los varones que les inculcan que no deben llorar   que deben encontrar una mujer a conveniencia de ella y que en la gran mayoría de casos debe cumplir con el standar establecido por la madre del varón,1,0
1400,"""Las falsas denuncias (de abuso o violencia en conflictos familiares) no deben ser tomadas a la ligera. ""
 Gracias Claudia por hablar por nosotros los hombres que luchamos contra este flagelo   es muy importante que se difunda",1,0
1401,porque los hijos soportan tenet una basura de padres y una madre es todo amor..en alguien deve de haber cordura..habeces hay padres buenos h coherentes y madres estupidas..devemos ser congruentes...esabes mi opinion.respeto por los hijos y por amor propio,1,0
1402,"en lo personal   ahora que soy mamá claro que procuro cuidar mi reputación   no me gustaria que vinieran y les dijeran a mis hijos   tu mamá hizo ésto o hace aquello   por que de que hay gente cruel   la hay.
 Los hijos que culpa tienen.",1,0
1403,La educación   es como la madre haya criado a los hijos e hijas eso hace un pais no de patriarcado sino de matriarcado,1,0
1404,Feminismo: el negocio de la destrucción de vínculos   el documental que no quieren que ves: Borrando a papá,1,0
